SampID,Compound,Area,Cruise
240102_Smp_RC078_S7_C3_D6_C,Glycine betaine,11348270080,KinExp
240102_Smp_RC078_UKH1_A,Glycine betaine,4252605184,KinExp
240102_Smp_RC078_UKH1_B,Glycine betaine,4987934720,KinExp
240102_Smp_RC078_UKH1_C,Glycine betaine,5322246144,KinExp
240102_Smp_RC078_UKH2_A,Glycine betaine,15606520832,KinExp
240102_Smp_RC078_UKH2_B,Glycine betaine,12417046528,KinExp
240102_Smp_RC078_UKH2_C,Glycine betaine,11487553536,KinExp
240102_Smp_RC104_UCH1_A,Glycine betaine,2188774912,KinExp
240102_Smp_RC104_UCH1_B,Glycine betaine,1939964288,KinExp
240102_Smp_RC104_UCH1_C,Glycine betaine,2117975808,KinExp
240102_Smp_RC104_UKH1_A,Glycine betaine,1524797696,KinExp
240102_Smp_RC104_UKH1_B,Glycine betaine,1439219712,KinExp
240102_Smp_RC104_UKH1_C,Glycine betaine,1564291456,KinExp
240102_Std_4uMStdsMix1InH2O_1,Dimethylsulfonioacetate,6031490560,KinExp
240102_Std_4uMStdsMix1InH2O_2,Dimethylsulfonioacetate,5805378560,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Dimethylsulfonioacetate,4728324096,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Dimethylsulfonioacetate,5579492864,KinExp
240102_Std_4uMStdsMix2InH2O_1,Dimethylsulfonioacetate,NA,KinExp
240102_Std_4uMStdsMix2InH2O_2,Dimethylsulfonioacetate,NA,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Dimethylsulfonioacetate,121620232,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Dimethylsulfonioacetate,126275936,KinExp
240102_Std_H2OinMatrix_1,Dimethylsulfonioacetate,115364184,KinExp
240102_Std_H2OinMatrix_2,Dimethylsulfonioacetate,121599720,KinExp
240102_Poo_PooKinDissSept23_Full1,Dimethylsulfonioacetate,195588352,KinExp
240102_Poo_PooKinDissSept23_Full2,Dimethylsulfonioacetate,176945184,KinExp
240102_Poo_PooKinDissSept23_Full3,Dimethylsulfonioacetate,199146896,KinExp
240102_Poo_PooKinDissSept23_Full4,Dimethylsulfonioacetate,199673136,KinExp
240102_Poo_PooKinDissSept23_Half1,Dimethylsulfonioacetate,100744776,KinExp
240102_Poo_PooKinDissSept23_Half2,Dimethylsulfonioacetate,89984248,KinExp
240102_Poo_PooKinDissSept23_Half3,Dimethylsulfonioacetate,95812912,KinExp
240102_Poo_PooKinDissSept23_Half4,Dimethylsulfonioacetate,112417416,KinExp
240102_Smp_G5_UKG1_A,Dimethylsulfonioacetate,52528732,KinExp
240102_Smp_G5_UKG1_B,Dimethylsulfonioacetate,44837616,KinExp
240102_Smp_G5_UKG1_C,Dimethylsulfonioacetate,32854692,KinExp
240102_Smp_LabBlk1_A,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk1_B,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk1_C,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk2_A,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk2_B,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk2_C,Dimethylsulfonioacetate,11108,KinExp
240102_Smp_LabBlk3_A,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk3_B,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk3_C,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk4_A,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk4_B,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk4_C,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk5_A,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk5_B,Dimethylsulfonioacetate,0,KinExp
240102_Smp_LabBlk5_C,Dimethylsulfonioacetate,0,KinExp
240102_Smp_RC078_S7_C3_D6_A,Dimethylsulfonioacetate,530017280,KinExp
240102_Smp_RC078_S7_C3_D6_B,Dimethylsulfonioacetate,635264768,KinExp
240102_Smp_RC078_S7_C3_D6_C,Dimethylsulfonioacetate,492649728,KinExp
240102_Smp_RC078_UKH1_A,Dimethylsulfonioacetate,374236256,KinExp
240102_Smp_RC078_UKH1_B,Dimethylsulfonioacetate,389685376,KinExp
240102_Smp_RC078_UKH1_C,Dimethylsulfonioacetate,463995136,KinExp
240102_Smp_RC078_UKH2_A,Dimethylsulfonioacetate,694342144,KinExp
240102_Smp_RC078_UKH2_B,Dimethylsulfonioacetate,590751808,KinExp
240102_Smp_RC078_UKH2_C,Dimethylsulfonioacetate,585173120,KinExp
240102_Smp_RC104_UCH1_A,Dimethylsulfonioacetate,277528736,KinExp
240102_Smp_RC104_UCH1_B,Dimethylsulfonioacetate,229227088,KinExp
240102_Smp_RC104_UCH1_C,Dimethylsulfonioacetate,280325152,KinExp
240102_Smp_RC104_UKH1_A,Dimethylsulfonioacetate,155426064,KinExp
240102_Smp_RC104_UKH1_B,Dimethylsulfonioacetate,125177912,KinExp
240102_Smp_RC104_UKH1_C,Dimethylsulfonioacetate,150135088,KinExp
240102_Std_4uMStdsMix1InH2O_1,beta-Alaninebetaine,NA,KinExp
240102_Std_4uMStdsMix1InH2O_2,beta-Alaninebetaine,NA,KinExp
240102_Std_4uMStdsMix1InMatrix_1,beta-Alaninebetaine,NA,KinExp
240102_Std_4uMStdsMix1InMatrix_2,beta-Alaninebetaine,NA,KinExp
240102_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,7269073920,KinExp
240102_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,8282446336,KinExp
240102_Std_4uMStdsMix2InMatrix_1,beta-Alaninebetaine,7180433408,KinExp
240102_Std_4uMStdsMix2InMatrix_2,beta-Alaninebetaine,8886647808,KinExp
240102_Std_H2OinMatrix_1,beta-Alaninebetaine,660900352,KinExp
240102_Std_H2OinMatrix_2,beta-Alaninebetaine,734167104,KinExp
240102_Poo_PooKinDissSept23_Full1,beta-Alaninebetaine,1033312832,KinExp
240102_Poo_PooKinDissSept23_Full2,beta-Alaninebetaine,1091393152,KinExp
240102_Poo_PooKinDissSept23_Full3,beta-Alaninebetaine,1084951808,KinExp
240102_Poo_PooKinDissSept23_Full4,beta-Alaninebetaine,1121244032,KinExp
240102_Poo_PooKinDissSept23_Half1,beta-Alaninebetaine,537226560,KinExp
240102_Poo_PooKinDissSept23_Half2,beta-Alaninebetaine,555561280,KinExp
240102_Poo_PooKinDissSept23_Half3,beta-Alaninebetaine,552821184,KinExp
240102_Poo_PooKinDissSept23_Half4,beta-Alaninebetaine,565122176,KinExp
240102_Smp_G5_UKG1_A,beta-Alaninebetaine,9331001,KinExp
240102_Smp_G5_UKG1_B,beta-Alaninebetaine,10485530,KinExp
240102_Smp_G5_UKG1_C,beta-Alaninebetaine,9416766,KinExp
240102_Smp_LabBlk1_A,beta-Alaninebetaine,690506,KinExp
240102_Smp_LabBlk1_B,beta-Alaninebetaine,2455731,KinExp
240102_Smp_LabBlk1_C,beta-Alaninebetaine,1020896,KinExp
240102_Smp_LabBlk2_A,beta-Alaninebetaine,887442,KinExp
240102_Smp_LabBlk2_B,beta-Alaninebetaine,554977,KinExp
240102_Smp_LabBlk2_C,beta-Alaninebetaine,993050,KinExp
240102_Smp_LabBlk3_A,beta-Alaninebetaine,965008,KinExp
240102_Smp_LabBlk3_B,beta-Alaninebetaine,283366,KinExp
240102_Smp_LabBlk3_C,beta-Alaninebetaine,552923,KinExp
240102_Smp_LabBlk4_A,beta-Alaninebetaine,1746382,KinExp
240102_Smp_LabBlk4_B,beta-Alaninebetaine,157868,KinExp
240102_Smp_LabBlk4_C,beta-Alaninebetaine,689037,KinExp
240102_Smp_LabBlk5_A,beta-Alaninebetaine,261506,KinExp
240102_Smp_LabBlk5_B,beta-Alaninebetaine,1242463,KinExp
240102_Smp_LabBlk5_C,beta-Alaninebetaine,1091097,KinExp
240102_Smp_RC078_S7_C3_D6_A,beta-Alaninebetaine,2684262144,KinExp
240102_Smp_RC078_S7_C3_D6_B,beta-Alaninebetaine,5446555648,KinExp
240102_Smp_RC078_S7_C3_D6_C,beta-Alaninebetaine,2962441984,KinExp
240102_Smp_RC078_UKH1_A,beta-Alaninebetaine,528007616,KinExp
240102_Smp_RC078_UKH1_B,beta-Alaninebetaine,736951360,KinExp
240102_Smp_RC078_UKH1_C,beta-Alaninebetaine,875720704,KinExp
240102_Smp_RC078_UKH2_A,beta-Alaninebetaine,8918052864,KinExp
240102_Smp_RC078_UKH2_B,beta-Alaninebetaine,6053641216,KinExp
240102_Smp_RC078_UKH2_C,beta-Alaninebetaine,6326565376,KinExp
240102_Smp_RC104_UCH1_A,beta-Alaninebetaine,132915208,KinExp
240102_Smp_RC104_UCH1_B,beta-Alaninebetaine,119243152,KinExp
240102_Smp_RC104_UCH1_C,beta-Alaninebetaine,130235576,KinExp
240102_Smp_RC104_UKH1_A,beta-Alaninebetaine,157933168,KinExp
240102_Smp_RC104_UKH1_B,beta-Alaninebetaine,171325648,KinExp
240102_Smp_RC104_UKH1_C,beta-Alaninebetaine,183196016,KinExp
240102_Std_4uMStdsMix1InH2O_1,Dimethylsulfoniopropionate,NA,KinExp
240102_Std_4uMStdsMix1InH2O_2,Dimethylsulfoniopropionate,NA,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Dimethylsulfoniopropionate,298996224,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Dimethylsulfoniopropionate,308389024,KinExp
240102_Std_4uMStdsMix2InH2O_1,Dimethylsulfoniopropionate,5235412992,KinExp
240102_Std_4uMStdsMix2InH2O_2,Dimethylsulfoniopropionate,6876670464,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Dimethylsulfoniopropionate,6451084800,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Dimethylsulfoniopropionate,7288264192,KinExp
240102_Std_H2OinMatrix_1,Dimethylsulfoniopropionate,256411248,KinExp
240102_Std_H2OinMatrix_2,Dimethylsulfoniopropionate,289616768,KinExp
240102_Poo_PooKinDissSept23_Full1,Dimethylsulfoniopropionate,439020768,KinExp
240102_Poo_PooKinDissSept23_Full2,Dimethylsulfoniopropionate,444897824,KinExp
240102_Poo_PooKinDissSept23_Full3,Dimethylsulfoniopropionate,475373216,KinExp
240102_Poo_PooKinDissSept23_Full4,Dimethylsulfoniopropionate,491453984,KinExp
240102_Poo_PooKinDissSept23_Half1,Dimethylsulfoniopropionate,240530512,KinExp
240102_Poo_PooKinDissSept23_Half2,Dimethylsulfoniopropionate,230417792,KinExp
240102_Poo_PooKinDissSept23_Half3,Dimethylsulfoniopropionate,232355936,KinExp
240102_Poo_PooKinDissSept23_Half4,Dimethylsulfoniopropionate,232442496,KinExp
240102_Smp_G5_UKG1_A,Dimethylsulfoniopropionate,187824608,KinExp
240102_Smp_G5_UKG1_B,Dimethylsulfoniopropionate,270171776,KinExp
240102_Smp_G5_UKG1_C,Dimethylsulfoniopropionate,224352192,KinExp
240102_Smp_LabBlk1_A,Dimethylsulfoniopropionate,75784,KinExp
240102_Smp_LabBlk1_B,Dimethylsulfoniopropionate,0,KinExp
240102_Smp_LabBlk1_C,Dimethylsulfoniopropionate,163353,KinExp
240102_Smp_LabBlk2_A,Dimethylsulfoniopropionate,51006,KinExp
240102_Smp_LabBlk2_B,Dimethylsulfoniopropionate,56754,KinExp
240102_Smp_LabBlk2_C,Dimethylsulfoniopropionate,439105,KinExp
240102_Smp_LabBlk3_A,Dimethylsulfoniopropionate,116592,KinExp
240102_Smp_LabBlk3_B,Dimethylsulfoniopropionate,93137,KinExp
240102_Smp_LabBlk3_C,Dimethylsulfoniopropionate,229609,KinExp
240102_Smp_LabBlk4_A,Dimethylsulfoniopropionate,454958,KinExp
240102_Smp_LabBlk4_B,Dimethylsulfoniopropionate,0,KinExp
240102_Smp_LabBlk4_C,Dimethylsulfoniopropionate,0,KinExp
240102_Smp_LabBlk5_A,Dimethylsulfoniopropionate,0,KinExp
240102_Smp_LabBlk5_B,Dimethylsulfoniopropionate,107343,KinExp
240102_Smp_LabBlk5_C,Dimethylsulfoniopropionate,44605,KinExp
240102_Smp_RC078_S7_C3_D6_A,Dimethylsulfoniopropionate,572249536,KinExp
240102_Smp_RC078_S7_C3_D6_B,Dimethylsulfoniopropionate,72293104,KinExp
240102_Smp_RC078_S7_C3_D6_C,Dimethylsulfoniopropionate,20322308,KinExp
240102_Smp_RC078_UKH1_A,Dimethylsulfoniopropionate,573339840,KinExp
240102_Smp_RC078_UKH1_B,Dimethylsulfoniopropionate,793715840,KinExp
240102_Smp_RC078_UKH1_C,Dimethylsulfoniopropionate,903884160,KinExp
240102_Smp_RC078_UKH2_A,Dimethylsulfoniopropionate,665710208,KinExp
240102_Smp_RC078_UKH2_B,Dimethylsulfoniopropionate,426061824,KinExp
240102_Smp_RC078_UKH2_C,Dimethylsulfoniopropionate,566548352,KinExp
240102_Smp_RC104_UCH1_A,Dimethylsulfoniopropionate,862642048,KinExp
240102_Smp_RC104_UCH1_B,Dimethylsulfoniopropionate,774456192,KinExp
240102_Smp_RC104_UCH1_C,Dimethylsulfoniopropionate,793601792,KinExp
240102_Smp_RC104_UKH1_A,Dimethylsulfoniopropionate,426496960,KinExp
240102_Smp_RC104_UKH1_B,Dimethylsulfoniopropionate,538303808,KinExp
240102_Smp_RC104_UKH1_C,Dimethylsulfoniopropionate,592083136,KinExp
240102_Std_4uMStdsMix1InH2O_1,Homarine,309531,KinExp
240102_Std_4uMStdsMix1InH2O_2,Homarine,267198,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Homarine,700271680,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Homarine,665352576,KinExp
240102_Std_4uMStdsMix2InH2O_1,Homarine,14495996928,KinExp
240102_Std_4uMStdsMix2InH2O_2,Homarine,16110581760,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Homarine,14877657088,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Homarine,17414868992,KinExp
240102_Std_H2OinMatrix_1,Homarine,657775104,KinExp
240102_Std_H2OinMatrix_2,Homarine,716216704,KinExp
240102_Poo_PooKinDissSept23_Full1,Homarine,1072744512,KinExp
240102_Poo_PooKinDissSept23_Full2,Homarine,1117738752,KinExp
240102_Poo_PooKinDissSept23_Full3,Homarine,1066842752,KinExp
240102_Poo_PooKinDissSept23_Full4,Homarine,1075474048,KinExp
240102_Poo_PooKinDissSept23_Half1,Homarine,524179008,KinExp
240102_Poo_PooKinDissSept23_Half2,Homarine,569359744,KinExp
240102_Poo_PooKinDissSept23_Half3,Homarine,576092224,KinExp
240102_Poo_PooKinDissSept23_Half4,Homarine,582385920,KinExp
240102_Smp_G5_UKG1_A,Homarine,10641483,KinExp
240102_Smp_G5_UKG1_B,Homarine,10428377,KinExp
240102_Smp_G5_UKG1_C,Homarine,8364169,KinExp
240102_Smp_LabBlk1_A,Homarine,2315653,KinExp
240102_Smp_LabBlk1_B,Homarine,4454500,KinExp
240102_Smp_LabBlk1_C,Homarine,1277663,KinExp
240102_Smp_LabBlk2_A,Homarine,2455691,KinExp
240102_Smp_LabBlk2_B,Homarine,1742766,KinExp
240102_Smp_LabBlk2_C,Homarine,2501740,KinExp
240102_Smp_LabBlk3_A,Homarine,603924,KinExp
240102_Smp_LabBlk3_B,Homarine,1002670,KinExp
240102_Smp_LabBlk3_C,Homarine,1771542,KinExp
240102_Smp_LabBlk4_A,Homarine,1754250,KinExp
240102_Smp_LabBlk4_B,Homarine,651294,KinExp
240102_Smp_LabBlk4_C,Homarine,1357027,KinExp
240102_Smp_LabBlk5_A,Homarine,127070,KinExp
240102_Smp_LabBlk5_B,Homarine,638553,KinExp
240102_Smp_LabBlk5_C,Homarine,260683,KinExp
240102_Smp_RC078_S7_C3_D6_A,Homarine,2856669696,KinExp
240102_Smp_RC078_S7_C3_D6_B,Homarine,3275680512,KinExp
240102_Smp_RC078_S7_C3_D6_C,Homarine,3749417216,KinExp
240102_Smp_RC078_UKH1_A,Homarine,2716323840,KinExp
240102_Smp_RC078_UKH1_B,Homarine,2403952896,KinExp
240102_Smp_RC078_UKH1_C,Homarine,3554969856,KinExp
240102_Smp_RC078_UKH2_A,Homarine,3818396672,KinExp
240102_Smp_RC078_UKH2_B,Homarine,3187592960,KinExp
240102_Smp_RC078_UKH2_C,Homarine,3103977216,KinExp
240102_Smp_RC104_UCH1_A,Homarine,1326262784,KinExp
240102_Smp_RC104_UCH1_B,Homarine,1089246208,KinExp
240102_Smp_RC104_UCH1_C,Homarine,1323887104,KinExp
240102_Smp_RC104_UKH1_A,Homarine,749471808,KinExp
240102_Smp_RC104_UKH1_B,Homarine,744879488,KinExp
240102_Smp_RC104_UKH1_C,Homarine,722973120,KinExp
240102_Std_4uMStdsMix1InH2O_1,Trigonelline,1270822528,KinExp
240102_Std_4uMStdsMix1InH2O_2,Trigonelline,1345404672,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Trigonelline,1160363648,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Trigonelline,1434568704,KinExp
240102_Std_4uMStdsMix2InH2O_1,Trigonelline,NA,KinExp
240102_Std_4uMStdsMix2InH2O_2,Trigonelline,19926350,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Trigonelline,NA,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Trigonelline,98331288,KinExp
240102_Std_H2OinMatrix_1,Trigonelline,55824684,KinExp
240102_Std_H2OinMatrix_2,Trigonelline,65674636,KinExp
240102_Poo_PooKinDissSept23_Full1,Trigonelline,86512536,KinExp
240102_Poo_PooKinDissSept23_Full2,Trigonelline,92787976,KinExp
240102_Poo_PooKinDissSept23_Full3,Trigonelline,93053016,KinExp
240102_Poo_PooKinDissSept23_Full4,Trigonelline,88596320,KinExp
240102_Poo_PooKinDissSept23_Half1,Trigonelline,48472004,KinExp
240102_Poo_PooKinDissSept23_Half2,Trigonelline,51479576,KinExp
240102_Poo_PooKinDissSept23_Half3,Trigonelline,51646876,KinExp
240102_Poo_PooKinDissSept23_Half4,Trigonelline,52752040,KinExp
240102_Smp_G5_UKG1_A,Trigonelline,15368824,KinExp
240102_Smp_G5_UKG1_B,Trigonelline,20597366,KinExp
240102_Smp_G5_UKG1_C,Trigonelline,15181460,KinExp
240102_Smp_LabBlk1_A,Trigonelline,3445269,KinExp
240102_Smp_LabBlk1_B,Trigonelline,4634720,KinExp
240102_Smp_LabBlk1_C,Trigonelline,8535056,KinExp
240102_Smp_LabBlk2_A,Trigonelline,7288839,KinExp
240102_Smp_LabBlk2_B,Trigonelline,3857060,KinExp
240102_Smp_LabBlk2_C,Trigonelline,14811561,KinExp
240102_Smp_LabBlk3_A,Trigonelline,7338425,KinExp
240102_Smp_LabBlk3_B,Trigonelline,10054324,KinExp
240102_Smp_LabBlk3_C,Trigonelline,3790563,KinExp
240102_Smp_LabBlk4_A,Trigonelline,4300797,KinExp
240102_Smp_LabBlk4_B,Trigonelline,3119817,KinExp
240102_Smp_LabBlk4_C,Trigonelline,2744842,KinExp
240102_Smp_LabBlk5_A,Trigonelline,6015775,KinExp
240102_Smp_LabBlk5_B,Trigonelline,7416239,KinExp
240102_Smp_LabBlk5_C,Trigonelline,5096029,KinExp
240102_Smp_RC078_S7_C3_D6_A,Trigonelline,194445360,KinExp
240102_Smp_RC078_S7_C3_D6_B,Trigonelline,330344672,KinExp
240102_Smp_RC078_S7_C3_D6_C,Trigonelline,261231744,KinExp
240102_Smp_RC078_UKH1_A,Trigonelline,73059784,KinExp
240102_Smp_RC078_UKH1_B,Trigonelline,88584184,KinExp
240102_Smp_RC078_UKH1_C,Trigonelline,119643144,KinExp
240102_Smp_RC078_UKH2_A,Trigonelline,623700480,KinExp
240102_Smp_RC078_UKH2_B,Trigonelline,467992224,KinExp
240102_Smp_RC078_UKH2_C,Trigonelline,443595360,KinExp
240102_Smp_RC104_UCH1_A,Trigonelline,80062592,KinExp
240102_Smp_RC104_UCH1_B,Trigonelline,70564288,KinExp
240102_Smp_RC104_UCH1_C,Trigonelline,81911184,KinExp
240102_Smp_RC104_UKH1_A,Trigonelline,56918680,KinExp
240102_Smp_RC104_UKH1_B,Trigonelline,65697408,KinExp
240102_Smp_RC104_UKH1_C,Trigonelline,54556752,KinExp
240102_Std_4uMStdsMix1InH2O_1,Proline betaine,2054012160,KinExp
240102_Std_4uMStdsMix1InH2O_2,Proline betaine,2150567168,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Proline betaine,1746826880,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Proline betaine,2208578048,KinExp
240102_Std_4uMStdsMix2InH2O_1,Proline betaine,678604,KinExp
240102_Std_4uMStdsMix2InH2O_2,Proline betaine,330293,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Proline betaine,18224224,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Proline betaine,18703604,KinExp
240102_Std_H2OinMatrix_1,Proline betaine,16929016,KinExp
240102_Std_H2OinMatrix_2,Proline betaine,20096028,KinExp
240102_Poo_PooKinDissSept23_Full1,Proline betaine,23582124,KinExp
240102_Poo_PooKinDissSept23_Full2,Proline betaine,24983370,KinExp
240102_Poo_PooKinDissSept23_Full3,Proline betaine,28058192,KinExp
240102_Poo_PooKinDissSept23_Full4,Proline betaine,30799204,KinExp
240102_Poo_PooKinDissSept23_Half1,Proline betaine,15490497,KinExp
240102_Poo_PooKinDissSept23_Half2,Proline betaine,12852066,KinExp
240102_Poo_PooKinDissSept23_Half3,Proline betaine,16142337,KinExp
240102_Poo_PooKinDissSept23_Half4,Proline betaine,13378480,KinExp
240102_Smp_G5_UKG1_A,Proline betaine,3818932,KinExp
240102_Smp_G5_UKG1_B,Proline betaine,5320521,KinExp
240102_Smp_G5_UKG1_C,Proline betaine,7858482,KinExp
240102_Smp_LabBlk1_A,Proline betaine,6980843,KinExp
240102_Smp_LabBlk1_B,Proline betaine,4439944,KinExp
240102_Smp_LabBlk1_C,Proline betaine,5655705,KinExp
240102_Smp_LabBlk2_A,Proline betaine,1820925,KinExp
240102_Smp_LabBlk2_B,Proline betaine,5848196,KinExp
240102_Smp_LabBlk2_C,Proline betaine,4280511,KinExp
240102_Smp_LabBlk3_A,Proline betaine,1963333,KinExp
240102_Smp_LabBlk3_B,Proline betaine,2279647,KinExp
240102_Smp_LabBlk3_C,Proline betaine,2697344,KinExp
240102_Smp_LabBlk4_A,Proline betaine,3505722,KinExp
240102_Smp_LabBlk4_B,Proline betaine,3349066,KinExp
240102_Smp_LabBlk4_C,Proline betaine,4255158,KinExp
240102_Smp_LabBlk5_A,Proline betaine,4243423,KinExp
240102_Smp_LabBlk5_B,Proline betaine,7079115,KinExp
240102_Smp_LabBlk5_C,Proline betaine,3786318,KinExp
240102_Smp_RC078_S7_C3_D6_A,Proline betaine,64709648,KinExp
240102_Smp_RC078_S7_C3_D6_B,Proline betaine,102729896,KinExp
240102_Smp_RC078_S7_C3_D6_C,Proline betaine,80527680,KinExp
240102_Smp_RC078_UKH1_A,Proline betaine,23966032,KinExp
240102_Smp_RC078_UKH1_B,Proline betaine,23965840,KinExp
240102_Smp_RC078_UKH1_C,Proline betaine,37802728,KinExp
240102_Smp_RC078_UKH2_A,Proline betaine,126490176,KinExp
240102_Smp_RC078_UKH2_B,Proline betaine,99343344,KinExp
240102_Smp_RC078_UKH2_C,Proline betaine,105117936,KinExp
240102_Smp_RC104_UCH1_A,Proline betaine,9236659,KinExp
240102_Smp_RC104_UCH1_B,Proline betaine,8376681,KinExp
240102_Smp_RC104_UCH1_C,Proline betaine,13930578,KinExp
240102_Smp_RC104_UKH1_A,Proline betaine,8340486,KinExp
240102_Smp_RC104_UKH1_B,Proline betaine,9196757,KinExp
240102_Smp_RC104_UKH1_C,Proline betaine,12310904,KinExp
240102_Std_4uMStdsMix1InH2O_1,Betonicine,11909123072,KinExp
240102_Std_4uMStdsMix1InH2O_2,Betonicine,12243045376,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Betonicine,10114810880,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Betonicine,12261813248,KinExp
240102_Std_4uMStdsMix2InH2O_1,Betonicine,NA,KinExp
240102_Std_4uMStdsMix2InH2O_2,Betonicine,NA,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Betonicine,37151784,KinExp
240102_Std_4uMStdsMix2InMatrix_2,Betonicine,40942032,KinExp
240102_Std_H2OinMatrix_1,Betonicine,37421232,KinExp
240102_Std_H2OinMatrix_2,Betonicine,43012168,KinExp
240102_Poo_PooKinDissSept23_Full1,Betonicine,61166536,KinExp
240102_Poo_PooKinDissSept23_Full2,Betonicine,64691768,KinExp
240102_Poo_PooKinDissSept23_Full3,Betonicine,65537136,KinExp
240102_Poo_PooKinDissSept23_Full4,Betonicine,65805444,KinExp
240102_Poo_PooKinDissSept23_Half1,Betonicine,33580308,KinExp
240102_Poo_PooKinDissSept23_Half2,Betonicine,34210196,KinExp
240102_Poo_PooKinDissSept23_Half3,Betonicine,33156692,KinExp
240102_Poo_PooKinDissSept23_Half4,Betonicine,35341812,KinExp
240102_Smp_G5_UKG1_A,Betonicine,6391589,KinExp
240102_Smp_G5_UKG1_B,Betonicine,6299373,KinExp
240102_Smp_G5_UKG1_C,Betonicine,4181409,KinExp
240102_Smp_LabBlk1_A,Betonicine,1341059,KinExp
240102_Smp_LabBlk1_B,Betonicine,1009166,KinExp
240102_Smp_LabBlk1_C,Betonicine,1264094,KinExp
240102_Smp_LabBlk2_A,Betonicine,489634,KinExp
240102_Smp_LabBlk2_B,Betonicine,2006175,KinExp
240102_Smp_LabBlk2_C,Betonicine,1163727,KinExp
240102_Smp_LabBlk3_A,Betonicine,1118080,KinExp
240102_Smp_LabBlk3_B,Betonicine,1536594,KinExp
240102_Smp_LabBlk3_C,Betonicine,782272,KinExp
240102_Smp_LabBlk4_A,Betonicine,485583,KinExp
240102_Smp_LabBlk4_B,Betonicine,829699,KinExp
240102_Smp_LabBlk4_C,Betonicine,1469252,KinExp
240102_Smp_LabBlk5_A,Betonicine,935229,KinExp
240102_Smp_LabBlk5_B,Betonicine,1204966,KinExp
240102_Smp_LabBlk5_C,Betonicine,382172,KinExp
240102_Smp_RC078_S7_C3_D6_A,Betonicine,534393376,KinExp
240102_Smp_RC078_S7_C3_D6_B,Betonicine,584555776,KinExp
240102_Smp_RC078_S7_C3_D6_C,Betonicine,596614272,KinExp
240102_Smp_RC078_UKH1_A,Betonicine,9697515,KinExp
240102_Smp_RC078_UKH1_B,Betonicine,12776554,KinExp
240102_Smp_RC078_UKH1_C,Betonicine,15492698,KinExp
240102_Smp_RC078_UKH2_A,Betonicine,35786796,KinExp
240102_Smp_RC078_UKH2_B,Betonicine,27766774,KinExp
240102_Smp_RC078_UKH2_C,Betonicine,30197978,KinExp
240102_Smp_RC104_UCH1_A,Betonicine,8033268,KinExp
240102_Smp_RC104_UCH1_B,Betonicine,5911968,KinExp
240102_Smp_RC104_UCH1_C,Betonicine,8043546,KinExp
240102_Smp_RC104_UKH1_A,Betonicine,7013252,KinExp
240102_Smp_RC104_UKH1_B,Betonicine,6578261,KinExp
240102_Smp_RC104_UKH1_C,Betonicine,7330208,KinExp
240102_Std_4uMStdsMix1InH2O_1,Gonyol,745739456,KinExp
240102_Std_4uMStdsMix1InH2O_2,Gonyol,689620160,KinExp
240102_Std_4uMStdsMix1InMatrix_1,Gonyol,569396480,KinExp
240102_Std_4uMStdsMix1InMatrix_2,Gonyol,693347776,KinExp
240102_Std_4uMStdsMix2InH2O_1,Gonyol,NA,KinExp
240102_Std_4uMStdsMix2InH2O_2,Gonyol,NA,KinExp
240102_Std_4uMStdsMix2InMatrix_1,Gonyol,10950500,KinExp
